date,metro,regular,mid,premium,reg_delt
2024-09-23,Panama City,2.877,3.283,3.645,0.0
2024-09-24,Panama City,2.894,3.318,3.709,0.590893291623229
2024-09-25,Panama City,2.894,3.318,3.709,0.0
2024-09-26,Panama City,2.917,3.344,3.725,0.7947477539737235
2024-09-27,Panama City,2.929,3.366,3.73,0.411381556393553
2024-10-01,Panama City,2.898,3.323,3.652,-1.058381700238975
2024-10-02,Panama City,2.878,3.288,3.669,-0.6901311249137287
2024-10-04,Panama City,2.857,3.236,3.627,-0.729673384294649
2024-10-06,Panama City,2.852,3.232,3.636,-0.17500875043753306
2024-10-09,Panama City,2.901,3.28,3.651,1.718092566619922
2024-10-13,Panama City,2.902,3.293,3.648,0.03447087211307931
2024-10-21,Panama City,2.882,3.284,3.6,-0.6891798759476209
2024-11-01,Panama City,2.829,3.225,3.626,-1.8390006939625225
2024-11-02,Panama City,2.829,3.225,3.626,0.0
2024-11-04,Panama City,2.801,3.197,3.53,-0.9897490279250576
2024-11-05,Panama City,2.804,3.182,3.513,0.1071046054980318
2024-11-06,Panama City,2.815,3.245,3.549,0.3922967189728954
2024-11-07,Panama City,2.813,3.212,3.583,-0.0710479573712175
2024-11-08,Panama City,2.803,3.157,3.524,-0.3554923569143331
2024-11-10,Panama City,2.794,3.206,3.582,-0.3210845522654271
2024-11-11,Panama City,2.79,3.149,3.575,-0.14316392269148048
2024-11-12,Panama City,2.788,3.182,3.561,-0.07168458781362519
2024-11-13,Panama City,2.772,3.154,3.553,-0.5738880918220945
2024-11-14,Panama City,2.766,3.143,3.492,-0.21645021645020357
2024-11-15,Panama City,2.766,3.177,3.489,0.0
2024-11-16,Panama City,2.763,3.133,3.458,-0.10845986984816536
2024-11-17,Panama City,2.751,3.085,3.471,-0.43431053203040193
2024-11-18,Panama City,2.752,3.11,3.462,0.036350418029806875
2024-11-19,Panama City,2.755,3.095,3.436,0.10901162790697416
2024-11-20,Panama City,2.76,3.123,3.49,0.1814882032667775
2024-11-21,Panama City,2.766,3.165,3.54,0.21739130434783593
2024-11-22,Panama City,2.775,3.169,3.53,0.32537960954446277
2024-11-24,Panama City,2.766,3.131,3.522,-0.324324324324321
2024-11-25,Panama City,2.767,3.128,3.556,0.03615328994939215
2024-11-26,Panama City,2.761,3.115,3.527,-0.21684134441632974
2024-11-27,Panama City,2.766,3.16,3.561,0.1810938065918144
2024-11-28,Panama City,2.753,3.157,3.545,-0.4699927693420092
2024-12-01,Panama City,2.748,3.097,3.533,-0.18162005085361477
2024-12-02,Panama City,2.74,3.063,3.479,-0.29112081513827937
2024-12-03,Panama City,2.756,3.107,3.433,0.5839416058394109
2024-12-05,Panama City,2.79,3.137,3.581,1.2336719883889735
2024-12-06,Panama City,2.795,3.154,3.593,0.17921146953405742
2024-12-07,Panama City,2.787,3.187,3.603,-0.2862254025044697
2024-12-08,Panama City,2.789,3.209,3.59,0.07176175098673188
2024-12-09,Panama City,2.775,3.206,3.558,-0.5019720329867416
2024-12-10,Panama City,2.768,3.127,3.524,-0.2522522522522608
2024-12-11,Panama City,2.764,3.117,3.528,-0.14450867052022698
2024-12-12,Panama City,2.764,3.181,3.555,0.0
2024-12-13,Panama City,2.757,3.162,3.555,-0.25325615050649786
2024-12-16,Panama City,2.753,3.108,3.485,-0.14508523757708058
2024-12-17,Panama City,2.74,3.103,3.505,-0.4722121322193962
2024-12-18,Panama City,2.767,3.159,3.577,0.9854014598539962
2024-12-19,Panama City,2.787,3.2,3.567,0.7228044813877954
2024-12-20,Panama City,2.807,3.192,3.565,0.7176175098672521
2024-12-23,Panama City,2.796,3.184,3.59,-0.3918774492340571
2024-12-24,Panama City,2.795,3.19,3.565,-0.03576537911301747
2024-12-27,Panama City,2.794,3.16,3.535,-0.03577817531305039
2024-12-28,Panama City,2.79,3.205,3.556,-0.14316392269148048
2024-12-29,Panama City,2.788,3.183,3.559,-0.07168458781362519
2024-12-30,Panama City,2.788,3.183,3.508,0.0
2025-01-01,Panama City,2.792,3.179,3.571,0.1434720229555264
2025-01-02,Panama City,2.794,3.185,3.537,0.07163323782235498
2025-01-03,Panama City,2.8,3.201,3.562,0.21474588403720407
2025-01-05,Panama City,2.822,3.263,3.569,0.7857142857143007
2025-01-06,Panama City,2.821,3.258,3.597,-0.035435861091415166
2025-01-07,Panama City,2.825,3.195,3.502,0.14179369018079147
2025-01-08,Panama City,2.86,3.261,3.621,1.2389380530973382
2025-01-09,Panama City,2.856,3.273,3.64,-0.13986013986013734
2025-01-11,Panama City,2.844,3.264,3.655,-0.42016806722688926
2025-01-13,Panama City,2.841,3.259,3.635,-0.10548523206750371
2025-01-14,Panama City,2.839,3.225,3.561,-0.07039774727209958
2025-01-15,Panama City,2.895,3.301,3.682,1.972525537160963
2025-01-16,Panama City,2.922,3.362,3.713,0.932642487046631
2025-01-17,Panama City,2.94,3.367,3.696,0.6160164271047153
2025-01-18,Panama City,2.94,3.337,3.736,0.0
2025-01-19,Panama City,2.939,3.349,3.739,-0.03401360544217358
2025-01-20,Panama City,2.94,3.348,3.72,0.03402517863217991
2025-01-21,Panama City,2.933,3.324,3.726,-0.23809523809523725
2025-01-23,Panama City,2.931,3.321,3.718,-0.06818956699624623
2025-01-24,Panama City,2.93,3.304,3.717,-0.03411804844762889
2025-01-26,Panama City,2.92,3.277,3.68,-0.34129692832765013
2025-01-27,Panama City,2.925,3.297,3.707,0.1712328767123239
2025-01-28,Panama City,2.913,3.267,3.651,-0.41025641025641546
2025-01-30,Panama City,2.891,3.284,3.648,-0.7552351527634671
2025-02-01,Panama City,2.875,3.238,3.661,-0.5534417156693228
2025-02-02,Panama City,2.874,3.222,3.624,-0.03478260869564931
2025-02-03,Panama City,2.865,3.264,3.577,-0.31315240083507057
2025-02-04,Panama City,2.861,3.253,3.572,-0.13961605584642545
2025-02-06,Panama City,2.874,3.283,3.613,0.45438657811953664
2025-02-07,Panama City,2.874,3.283,3.613,0.0
2025-02-09,Panama City,2.843,3.239,3.589,-1.0786360473208134
2025-02-10,Panama City,2.845,3.237,3.611,0.0703482237073505
2025-02-11,Panama City,2.845,3.224,3.6,0.0
2025-02-12,Panama City,2.838,3.236,3.644,-0.2460456942003586
2025-02-13,Panama City,2.866,3.316,3.728,0.9866102889358741
2025-02-15,Panama City,2.872,3.283,3.663,0.20935101186321248
2025-02-16,Panama City,2.874,3.279,3.656,0.0696378830083555
2025-02-17,Panama City,2.865,3.265,3.664,-0.31315240083507057
2025-02-18,Panama City,2.851,3.264,3.671,-0.48865619546248906
2025-02-19,Panama City,2.865,3.265,3.672,0.4910557699053131
2025-02-20,Panama City,2.844,3.267,3.649,-0.732984293193728
2025-02-21,Panama City,2.842,3.262,3.621,-0.07032348804499877
2025-02-22,Panama City,2.833,3.241,3.634,-0.3166783954961283
2025-02-23,Panama City,2.83,3.224,3.606,-0.10589481115426125
2025-02-25,Panama City,2.83,3.229,3.606,0.0
2025-02-26,Panama City,2.843,3.279,3.621,0.45936395759715865
2025-02-27,Panama City,2.86,3.267,3.661,0.5979599015124792
2025-02-28,Panama City,2.854,3.276,3.668,-0.20979020979020602
2025-03-01,Panama City,2.855,3.271,3.652,0.03503854239663706
2025-03-02,Panama City,2.84,3.25,3.628,-0.5253940455341555
2025-03-03,Panama City,2.836,3.203,3.561,-0.14084507042253502
2025-03-04,Panama City,2.826,3.233,3.596,-0.35260930888574293
2025-03-06,Panama City,2.811,3.211,3.598,-0.5307855626326963
2025-03-07,Panama City,2.785,3.206,3.582,-0.9249377445748719
2025-03-08,Panama City,2.788,3.177,3.58,0.10771992818670029
2025-03-09,Panama City,2.785,3.155,3.579,-0.10760401721663371
2025-03-10,Panama City,2.786,3.158,3.516,0.035906642728900096
2025-03-11,Panama City,2.774,3.171,3.55,-0.4307250538406304
2025-03-12,Panama City,2.812,3.239,3.628,1.3698630136986134
2025-03-13,Panama City,2.835,3.276,3.627,0.8179231863442382
2025-03-14,Panama City,2.834,3.259,3.62,-0.03527336860670305
2025-03-15,Panama City,2.825,3.251,3.625,-0.317572335920957
2025-03-16,Panama City,2.822,3.238,3.627,-0.10619469026549311
2025-03-17,Panama City,2.812,3.237,3.611,-0.3543586109142516
2025-03-18,Panama City,2.813,3.237,3.585,0.03556187766715624
2025-03-19,Panama City,2.82,3.227,3.57,0.24884464984000765
2025-03-20,Panama City,2.829,3.253,3.643,0.31914893617022155
2025-03-21,Panama City,2.833,3.26,3.639,0.14139271827500188
2025-03-22,Panama City,2.84,3.257,3.615,0.24708789269325404
2025-03-24,Panama City,2.834,3.25,3.63,-0.21126760563379143
2025-03-25,Panama City,2.849,3.235,3.641,0.5292872265349358
2025-03-26,Panama City,2.874,3.287,3.647,0.8775008775008697
2025-03-27,Panama City,2.884,3.307,3.691,0.3479471120389599
2025-03-28,Panama City,2.88,3.285,3.67,-0.1386962552011095
2025-03-29,Panama City,2.892,3.29,3.686,0.4166666666666652
2025-03-30,Panama City,2.892,3.279,3.691,0.0
2025-03-31,Panama City,2.891,3.317,3.682,-0.03457814661134151
2025-04-02,Panama City,2.913,3.363,3.698,0.7609823590453146
2025-04-03,Panama City,2.946,3.379,3.748,1.1328527291452284
2025-04-04,Panama City,2.954,3.382,3.747,0.27155465037338455
2025-04-05,Panama City,2.936,3.367,3.752,-0.6093432633717089
2025-04-06,Panama City,2.929,3.344,3.729,-0.23841961852861804
2025-04-07,Panama City,2.929,3.338,3.738,0.0
2025-04-08,Panama City,2.921,3.331,3.743,-0.27313076135200287
2025-04-09,Panama City,2.912,3.345,3.724,-0.3081136597055778
2025-04-10,Panama City,2.895,3.313,3.741,-0.5837912087912067
2025-04-11,Panama City,2.883,3.336,3.713,-0.4145077720207224
2025-04-12,Panama City,2.876,3.301,3.706,-0.24280263614291364
2025-04-13,Panama City,2.873,3.265,3.683,-0.10431154381084218
2025-04-14,Panama City,2.87,3.271,3.668,-0.10442046641142566
2025-04-15,Panama City,2.85,3.297,3.665,-0.6968641114982632
2025-04-16,Panama City,2.848,3.287,3.641,-0.07017543859649811
2025-04-17,Panama City,2.845,3.269,3.642,-0.1053370786516683
2025-04-18,Panama City,2.833,3.265,3.614,-0.4217926186291798
2025-04-19,Panama City,2.828,3.237,3.633,-0.17649135192376875
2025-04-20,Panama City,2.831,3.234,3.651,0.10608203677511252
2025-04-21,Panama City,2.831,3.203,3.61,0.0
2025-04-22,Panama City,2.814,3.209,3.606,-0.6004945249028615
2025-04-23,Panama City,2.822,3.218,3.642,0.2842928216062468
2025-04-24,Panama City,2.832,3.264,3.682,0.3543586109142405
2025-04-25,Panama City,2.84,3.295,3.677,0.28248587570620654
2025-04-26,Panama City,2.842,3.286,3.654,0.07042253521127861
2025-04-27,Panama City,2.835,3.272,3.653,-0.24630541871921707
2025-04-28,Panama City,2.83,3.228,3.619,-0.17636684303350414
2025-04-29,Panama City,2.822,3.229,3.602,-0.2826855123674865
2025-04-30,Panama City,2.811,3.224,3.625,-0.38979447200567785
2025-05-01,Panama City,2.82,3.24,3.617,0.32017075773744796
2025-05-02,Panama City,2.803,3.2,3.61,-0.6028368794326222
2025-05-03,Panama City,2.798,3.209,3.61,-0.17838030681411876
2025-05-04,Panama City,2.795,3.203,3.624,-0.10721944245890569
2025-05-05,Panama City,2.793,3.203,3.574,-0.07155635062611188
2025-05-06,Panama City,2.774,3.183,3.551,-0.6802721088435382
2025-05-07,Panama City,2.778,3.221,3.599,0.14419610670513006
2025-05-08,Panama City,2.811,3.222,3.604,1.1879049676025932
2025-05-09,Panama City,2.813,3.225,3.577,0.07114905727498844
2025-05-10,Panama City,2.797,3.225,3.586,-0.5687877710629174
2025-05-11,Panama City,2.787,3.206,3.598,-0.3575259206292536
2025-05-12,Panama City,2.782,3.178,3.56,-0.17940437746680749
2025-05-13,Panama City,2.779,3.166,3.552,-0.10783608914450848
2025-05-14,Panama City,2.793,3.203,3.622,0.5037783375315019
2025-05-15,Panama City,2.814,3.212,3.651,0.7518796992481258
2025-05-16,Panama City,2.817,3.243,3.625,0.10660980810235365
2025-05-17,Panama City,2.799,3.239,3.601,-0.6389776357827559
2025-05-18,Panama City,2.786,3.19,3.579,-0.46445158985352064
2025-05-19,Panama City,2.777,3.178,3.56,-0.3230437903804728
2025-05-20,Panama City,2.772,3.194,3.57,-0.180050414115962
2025-05-21,Panama City,2.758,3.187,3.593,-0.5050505050504972
2025-05-22,Panama City,2.757,3.175,3.582,-0.03625815808556698
2025-05-23,Panama City,2.76,3.185,3.565,0.10881392818280489
2025-05-24,Panama City,2.756,3.202,3.567,-0.14492753623188692
2025-05-25,Panama City,2.746,3.168,3.533,-0.36284470246733536
2025-05-26,Panama City,2.746,3.131,3.545,0.0
2025-05-27,Panama City,2.744,3.129,3.555,-0.07283321194463399
2025-05-28,Panama City,2.739,3.143,3.565,-0.1822157434402505
2025-05-29,Panama City,2.758,3.165,3.591,0.6936838262139533
2025-05-30,Panama City,2.768,3.174,3.572,0.36258158085569203
2025-05-31,Panama City,2.774,3.178,3.606,0.21676300578035157
2025-06-01,Panama City,2.761,3.184,3.552,-0.4686373467916338
2025-06-02,Panama City,2.758,3.154,3.545,-0.10865628395508864
2025-06-03,Panama City,2.757,3.175,3.571,-0.03625815808556698
2025-06-04,Panama City,2.762,3.214,3.597,0.18135654697133408
2025-06-05,Panama City,2.791,3.225,3.644,1.0499637943519158
2025-06-07,Panama City,2.781,3.226,3.601,-0.35829451809386015
2025-06-08,Panama City,2.777,3.198,3.56,-0.14383315354189463
2025-06-09,Panama City,2.777,3.18,3.547,0.0
2025-06-10,Panama City,2.753,3.175,3.56,-0.8642419877565755
2025-06-11,Panama City,2.742,3.164,3.533,-0.39956411187795915
2025-06-13,Panama City,2.789,3.249,3.616,1.7140773158278666
2025-06-14,Panama City,2.792,3.222,3.613,0.10756543564001131
2025-06-15,Panama City,2.797,3.21,3.622,0.17908309455587634
2025-06-16,Panama City,2.796,3.213,3.602,-0.03575259206293202
2025-06-17,Panama City,2.807,3.236,3.619,0.3934191702432033
2025-06-18,Panama City,2.805,3.223,3.632,-0.07125044531527402
2025-06-19,Panama City,2.825,3.237,3.628,0.7130124777183555
2025-06-20,Panama City,2.869,3.304,3.696,1.5575221238938175
2025-06-21,Panama City,2.916,3.325,3.762,1.6382014639247044
2025-06-22,Panama City,2.928,3.334,3.778,0.4115226337448652
2025-06-23,Panama City,2.946,3.358,3.751,0.6147540983606703
2025-06-24,Panama City,2.941,3.374,3.738,-0.16972165648337922
2025-06-25,Panama City,2.936,3.372,3.775,-0.1700102006120363
2025-06-26,Panama City,2.919,3.35,3.732,-0.5790190735694756
2025-06-27,Panama City,2.904,3.33,3.721,-0.5138746145940454
2025-06-28,Panama City,2.895,3.338,3.729,-0.30991735537190257
2025-06-29,Panama City,2.886,3.334,3.687,-0.31088082901553626
2025-06-30,Panama City,2.875,3.303,3.672,-0.3811503811503858
2025-07-01,Panama City,2.857,3.261,3.673,-0.626086956521732
2025-07-02,Panama City,2.855,3.278,3.692,-0.07000350017501988
2025-07-03,Panama City,2.854,3.284,3.692,-0.03502626970227629
2025-07-04,Panama City,2.839,3.294,3.653,-0.5255781359495448
2025-07-05,Panama City,2.841,3.254,3.62,0.07044734061290026
2025-07-06,Panama City,2.845,3.296,3.619,0.14079549454417695
2025-07-07,Panama City,2.842,3.269,3.618,-0.10544815465729496
2025-07-08,Panama City,2.83,3.255,3.636,-0.4222378606615118
2025-07-09,Panama City,2.849,3.302,3.679,0.6713780918727874
2025-07-10,Panama City,2.874,3.325,3.697,0.8775008775008697
2025-07-11,Panama City,2.867,3.332,3.704,-0.2435629784272808
2025-07-12,Panama City,2.858,3.308,3.669,-0.31391698639692267
2025-07-13,Panama City,2.852,3.293,3.647,-0.20993701889433503
2025-07-14,Panama City,2.859,3.25,3.639,0.24544179523142695
2025-07-15,Panama City,2.852,3.258,3.679,-0.24484085344526063
2025-07-16,Panama City,2.872,3.306,3.648,0.7012622720897532
2025-07-17,Panama City,2.91,3.353,3.689,1.3231197771587766
2025-07-18,Panama City,2.915,3.36,3.706,0.1718213058419238
2025-07-19,Panama City,2.914,3.375,3.735,-0.034305317324179185
2025-07-20,Panama City,2.9,3.326,3.745,-0.48043925875086435
2025-07-21,Panama City,2.9,3.309,3.684,0.0
2025-07-22,Panama City,2.89,3.312,3.691,-0.34482758620688614
2025-07-23,Panama City,2.869,3.326,3.664,-0.726643598615917
2025-07-24,Panama City,2.865,3.347,3.681,-0.13942140118508028
2025-07-25,Panama City,2.88,3.362,3.753,0.5235602094240788
2025-07-26,Panama City,2.885,3.34,3.721,0.17361111111111605
2025-07-27,Panama City,2.886,3.304,3.678,0.03466204506066273
2025-07-28,Panama City,2.875,3.286,3.685,-0.3811503811503858
2025-07-29,Panama City,2.87,3.278,3.662,-0.17391304347825765
2025-07-30,Panama City,2.88,3.322,3.686,0.34843205574912606
2025-07-31,Panama City,2.902,3.374,3.718,0.7638888888888973
2025-08-01,Panama City,2.899,3.346,3.71,-0.1033769813921448
2025-08-02,Panama City,2.889,3.335,3.687,-0.34494653328734914
2025-08-03,Panama City,2.889,3.315,3.67,0.0
2025-08-04,Panama City,2.879,3.314,3.709,-0.346140533056416
2025-08-05,Panama City,2.871,3.305,3.721,-0.27787426189649356
2025-08-06,Panama City,2.883,3.33,3.699,0.4179728317659448
2025-08-07,Panama City,2.916,3.349,3.726,1.144640998959412
2025-08-08,Panama City,2.901,3.356,3.707,-0.5144032921810759
2025-08-09,Panama City,2.889,3.345,3.699,-0.4136504653567741
2025-08-10,Panama City,2.872,3.338,3.681,-0.5884389061959094
2025-08-11,Panama City,2.87,3.29,3.646,-0.06963788300834439
2025-08-12,Panama City,2.861,3.28,3.648,-0.3135888501742179
2025-08-13,Panama City,2.869,3.307,3.722,0.27962250961202084
2025-08-14,Panama City,2.881,3.299,3.703,0.41826420355524085
2025-08-15,Panama City,2.875,3.314,3.703,-0.20826102047899475
2025-08-16,Panama City,2.878,3.314,3.678,0.10434782608697013
2025-08-17,Panama City,2.869,3.27,3.658,-0.3127171646977067
2025-08-18,Panama City,2.852,3.259,3.652,-0.5925409550366134
2025-08-19,Panama City,2.845,3.252,3.606,-0.24544179523140475
2025-08-20,Panama City,2.839,3.241,3.632,-0.2108963093145899
2025-08-21,Panama City,2.83,3.24,3.663,-0.31701303275800674
2025-08-22,Panama City,2.821,3.203,3.658,-0.31802120141342094
2025-08-23,Panama City,2.819,3.205,3.62,-0.07089684509040683
2025-08-24,Panama City,2.829,3.194,3.611,0.3547357218872005
2025-08-25,Panama City,2.828,3.223,3.595,-0.03534817956876157
2025-08-26,Panama City,2.819,3.217,3.605,-0.31824611032531536
2025-08-27,Panama City,2.886,3.339,3.698,2.376729336644212
2025-08-28,Panama City,2.91,3.348,3.726,0.8316008316008316
2025-08-29,Panama City,2.897,3.344,3.721,-0.44673539518901295
2025-08-30,Panama City,2.884,3.332,3.715,-0.4487400759406235
2025-08-31,Panama City,2.876,3.307,3.685,-0.277392510402219
2025-09-01,Panama City,2.867,3.292,3.678,-0.31293463143253764
2025-09-02,Panama City,2.848,3.281,3.666,-0.662713637949075
2025-09-03,Panama City,2.874,3.318,3.707,0.9129213483146215
2025-09-04,Panama City,2.939,3.346,3.765,2.261656228253295
2025-09-05,Panama City,2.925,3.327,3.73,-0.47635250085064085
2025-09-06,Panama City,2.903,3.308,3.699,-0.752136752136745
2025-09-07,Panama City,2.885,3.305,3.701,-0.6200482259731355
2025-09-08,Panama City,2.88,3.312,3.692,-0.17331022530329143
2025-09-09,Panama City,2.847,3.292,3.656,-1.1458333333333348
2025-09-10,Panama City,2.866,3.32,3.707,0.6673691605198595
2025-09-11,Panama City,2.894,3.323,3.698,0.976971388695036
2025-09-12,Panama City,2.887,3.329,3.702,-0.2418797512094062
2025-09-13,Panama City,2.873,3.311,3.72,-0.48493245583650646
2025-09-14,Panama City,2.87,3.314,3.717,-0.10442046641142566
2025-09-15,Panama City,2.857,3.261,3.645,-0.45296167247386165
2025-09-16,Panama City,2.84,3.255,3.633,-0.5950297514875857
2025-09-17,Panama City,2.863,3.284,3.664,0.809859154929593
2025-09-18,Panama City,2.897,3.336,3.699,1.1875654907439692
2025-09-19,Panama City,2.881,3.341,3.69,-0.5522954780807776
2025-09-20,Panama City,2.867,3.315,3.68,-0.4859423811176655
2025-09-21,Panama City,2.864,3.275,3.691,-0.10463899546564459
2025-09-22,Panama City,2.864,3.269,3.68,0.0
2025-09-23,Panama City,2.838,3.264,3.64,-0.9078212290502763
2025-09-24,Panama City,2.845,3.296,3.65,0.24665257223397408
2025-09-25,Panama City,2.837,3.268,3.646,-0.2811950790861162
2025-09-26,Panama City,2.826,3.274,3.661,-0.38773352132535077
2025-09-27,Panama City,2.819,3.244,3.638,-0.2476999292285953
2025-09-28,Panama City,2.813,3.261,3.634,-0.21284143313230475
2025-09-29,Panama City,2.808,3.256,3.608,-0.1777461784571721
2025-09-30,Panama City,2.81,3.252,3.62,0.07122507122507837
2025-10-01,Panama City,2.844,3.289,3.653,1.2099644128113818
2025-10-02,Panama City,2.868,3.289,3.668,0.8438818565400741
2025-10-03,Panama City,2.867,3.245,3.678,-0.034867503486746276
2025-10-04,Panama City,2.858,3.237,3.663,-0.31391698639692267
2025-10-05,Panama City,2.846,3.234,3.638,-0.41987403778865895
2025-10-06,Panama City,2.832,3.227,3.589,-0.49191848208012257
2025-10-07,Panama City,2.81,3.215,3.556,-0.7768361581920846
2025-10-08,Panama City,2.827,3.236,3.625,0.6049822064056798
2025-10-09,Panama City,2.844,3.272,3.664,0.6013441811107079
2025-10-10,Panama City,2.838,3.264,3.648,-0.21097046413501852
2025-10-11,Panama City,2.822,3.227,3.636,-0.5637773079633535
2025-10-12,Panama City,2.811,3.212,3.614,-0.38979447200567785
2025-10-13,Panama City,2.799,3.169,3.575,-0.4268943436499417
2025-10-14,Panama City,2.795,3.161,3.563,-0.14290818149339524
2025-10-15,Panama City,2.797,3.211,3.634,0.07155635062612298
2025-10-16,Panama City,2.798,3.217,3.635,0.03575259206292092
2025-10-17,Panama City,2.791,3.187,3.618,-0.25017869907076884
2025-10-18,Panama City,2.768,3.167,3.612,-0.8240773916159183
2025-10-19,Panama City,2.764,3.166,3.573,-0.14450867052022698
2025-10-20,Panama City,2.741,3.122,3.528,-0.8321273516642469
2025-10-21,Panama City,2.724,3.126,3.534,-0.6202116016052472
2025-10-22,Panama City,2.727,3.132,3.563,0.11013215859030367
2025-10-23,Panama City,2.732,3.19,3.548,0.1833516685001868
2025-10-24,Panama City,2.734,3.171,3.551,0.07320644216690653
2025-10-25,Panama City,2.731,3.158,3.571,-0.1097293343087058
2025-10-26,Panama City,2.722,3.116,3.481,-0.3295496155254485
2025-10-27,Panama City,2.707,3.05,3.43,-0.5510653930933196
2025-10-28,Panama City,2.694,3.057,3.517,-0.48023642408570044
2025-11-01,Panama City,2.736,3.16,3.508,1.5590200445434466
2025-11-03,Panama City,2.712,3.079,3.498,-0.8771929824561431
2025-11-07,Panama City,2.756,3.181,3.578,1.6224188790560312
2025-11-08,Panama City,2.736,3.139,3.56,-0.7256894049346707
2025-11-09,Panama City,2.727,3.121,3.469,-0.328947368421062
2025-11-11,Panama City,2.698,3.118,3.469,-1.063439677301059
2025-11-14,Panama City,2.78,3.225,3.626,3.039288361749448
2025-11-15,Panama City,2.78,3.209,3.599,0.0
2025-11-16,Panama City,2.773,3.18,3.575,-0.25179856115106203
2025-11-17,Panama City,2.761,3.184,3.568,-0.43274432023079346
2025-11-21,Panama City,2.774,3.201,3.603,0.47084389713871744
2025-11-24,Panama City,2.741,3.097,3.53,-1.1896178803172286
2025-12-02,Panama City,2.643,3.063,3.46,-3.5753374680773553
2025-12-04,Panama City,2.665,3.108,3.468,0.832387438516835
2025-12-11,Panama City,2.713,3.128,3.524,1.801125703564721
2025-12-17,Panama City,2.633,3.067,3.439,-2.9487652045705914
2025-12-22,Panama City,2.582,2.996,3.426,-1.9369540448158085
2025-12-23,Panama City,2.566,2.968,3.389,-0.6196746707978318
2025-12-26,Panama City,2.577,2.961,3.388,0.4286827747467026
2025-12-27,Panama City,2.576,2.948,3.313,-0.038804811796655514
2025-12-29,Panama City,2.572,2.939,3.397,-0.15527950310558758
2025-12-30,Panama City,2.591,3.022,3.453,0.7387247278382691
2022-01-28,Pensacola,3.231,3.546,3.866,
2022-01-28,Pensacola,3.231,3.546,3.866,0.0
2022-03-07,Pensacola,4.043,4.334,4.614,25.131538223460236
2022-03-07,Pensacola,4.043,4.334,4.614,0.0
2022-03-08,Pensacola,4.043,4.334,4.614,0.0
2022-03-08,Pensacola,4.043,4.334,4.614,0.0
2022-03-22,Pensacola,4.077,4.449,4.765,0.8409596834034083
2022-03-22,Pensacola,4.077,4.449,4.765,0.0
2022-04-01,Pensacola,4.004,4.36,4.673,-1.7905322541084234
2022-04-01,Pensacola,4.004,4.36,4.673,0.0
2022-04-14,Pensacola,3.855,4.221,4.545,-3.721278721278709
2022-04-19,Pensacola,3.889,4.236,4.551,0.88197146562905
2022-05-11,Pensacola,4.17,4.492,4.79,7.225507842633072
2022-05-25,Pensacola,4.372,4.695,5.017,4.844124700239805
2022-05-29,Pensacola,4.377,4.715,5.028,0.11436413540713009
2022-05-31,Pensacola,4.381,4.725,5.042,0.09138679460818366
2022-06-06,Pensacola,4.574,4.881,5.206,4.4053868979685
2022-06-09,Pensacola,4.676,4.994,5.329,2.229995627459558
2022-06-25,Pensacola,4.553,4.935,5.276,-2.6304533789563767
2022-06-26,Pensacola,4.546,4.919,5.261,-0.15374478365911548
2022-06-27,Pensacola,4.546,4.919,5.261,0.0
2022-06-29,Pensacola,4.512,4.896,5.229,-0.7479102507699231
2022-06-30,Pensacola,4.504,4.875,5.222,-0.17730496453900457
2022-07-02,Pensacola,4.471,4.866,5.207,-0.7326820603907547
2022-07-10,Pensacola,4.356,4.766,5.117,-2.572131514202647
2022-08-01,Pensacola,3.821,4.236,4.613,-12.281910009182727
2022-09-22,Pensacola,3.176,3.554,3.929,-16.880397801622614
2022-09-23,Pensacola,3.18,3.556,3.897,0.12594458438286438
2022-09-27,Pensacola,3.163,3.55,3.89,-0.5345911949685589
2022-10-02,Pensacola,3.065,3.436,3.807,-3.098324375592787
2022-10-03,Pensacola,3.035,3.442,3.782,-0.9787928221859588
2022-10-04,Pensacola,2.961,3.413,3.742,-2.4382207578253823
2022-11-05,Pensacola,3.297,3.634,3.984,11.34751773049647
2022-11-10,Pensacola,3.345,3.713,4.043,1.4558689717925288
2022-11-21,Pensacola,3.219,3.583,3.932,-3.7668161434977643
2022-11-26,Pensacola,3.128,3.5,3.85,-2.826964895930406
2022-11-28,Pensacola,3.1,3.493,3.823,-0.8951406649616356
2022-11-30,Pensacola,3.085,3.464,3.817,-0.4838709677419395
2022-12-01,Pensacola,3.073,3.45,3.783,-0.3889789303079372
2022-12-05,Pensacola,3.002,3.381,3.72,-2.310445818418494
2022-12-07,Pensacola,2.981,3.37,3.695,-0.6995336442371713
2022-12-08,Pensacola,2.963,3.366,3.68,-0.6038242200603783
2022-12-10,Pensacola,2.947,3.344,3.649,-0.5399932500843696
2023-01-19,Pensacola,3.202,3.553,3.898,8.652867322701052
2023-03-23,Pensacola,3.217,3.611,3.954,0.46845721424111364
2023-03-27,Pensacola,3.259,3.659,3.989,1.30556419023935
2023-03-30,Pensacola,3.269,3.647,3.989,0.30684258975146594
2023-04-02,Pensacola,3.266,3.637,3.967,-0.0917711838482771
2023-04-03,Pensacola,3.264,3.639,3.962,-0.06123698714023407
2023-05-15,Pensacola,3.139,3.526,3.852,-3.829656862745101
2023-05-16,Pensacola,3.173,3.566,3.896,1.083147499203574
2023-05-17,Pensacola,3.197,3.584,3.922,0.7563819728963139
2023-05-18,Pensacola,3.217,3.592,3.94,0.625586487331864
